tienda,nombre,precio_actual,precio_anterior,descuento_porcentaje,tamaño_botella,tipo_vino,pais_origen,region_origen,uva_varietal,url_producto,fecha_scraping,tiene_descuento,ml_botella,precio_por_ml,segmento_precio
La Europea,laville Pavillon Bordeaux,275.22,,,750 ML,Tinto,Francia,Bordeaux,merlot / cabernet Sauvignon,https://www.laeuropea.com.mx/vt-laville-pavillon-bordeaux-750ml-10000016757.html,2025-10-31 20:38:37,False,750.0,0.367,Medio-Bajo
La Europea,Sottano,276.0,345.0,20.0,750 ML,Tinto,Argentina,Mendoza,Cabernet Sauvignon.,https://www.laeuropea.com.mx/vt-cabernet-sauvignon-sottano-750ml-10000004953.html,2025-10-31 20:37:13,True,750.0,0.368,Medio-Bajo
La Europea,Woodbridge Robert Mondavi,278.0,,,750 ML,Tinto,Estados Unidos,"Lodai, California",Cabernet Sauvignon,https://www.laeuropea.com.mx/vt-cabernet-sauvignon-woodbridge-750ml-10000002012.html,2025-10-31 20:39:07,False,750.0,0.3707,Medio-Bajo
La Europea,Sangre de Toro Reserva,283.5,378.0,25.0,750 ML,Tinto,España,Cataluña,,https://www.laeuropea.com.mx/vt-gran-sangre-de-toro-750ml-10000002151.html,2025-10-31 20:38:40,True,750.0,0.378,Medio-Bajo
La Europea,Oasis Sur,287.1,319.0,10.0,750 ML,Tinto,Argentina,Mendoza,Malbec.,https://www.laeuropea.com.mx/vt-oasis-sur-malbec-750ml-10000005975.html,2025-10-31 20:37:27,True,750.0,0.3828,Medio-Bajo
La Europea,Portillo,287.5,,,750 ML,Tinto,Argentina,Alto Valle de Uco,Malbec,https://www.laeuropea.com.mx/vt-malbec-portillo-750ml-10000002452.html,2025-10-31 20:36:29,False,750.0,0.3833,Medio-Bajo
La Europea,Portillo,287.5,,,750 ML,Tinto,Argentina,Mendoza,Merlot,https://www.laeuropea.com.mx/vt-merlot-portillo-750ml-10000002453.html,2025-10-31 20:36:28,False,750.0,0.3833,Medio-Bajo
La Europea,Vino Blanco Chenin-Moscatel Indice - 750ml,293.0,,,,Blanco,,Provenza Alpes Costa Azul,Chenin,https://www.laeuropea.com.mx/vb-mos-chenin-indice-750ml-10000009859.html,2025-10-31 20:36:25,False,,,Medio-Bajo
La Europea,Índice,293.0,,,,Rosado,México,Queretaro,,https://www.laeuropea.com.mx/vr-indice-750ml-10000011123.html,2025-10-31 20:36:59,False,,,Medio-Bajo
La Europea,Vino Proventus,293.4,489.0,40.0,,Rosado,España,Castilla y León,Tempranillo,https://www.laeuropea.com.mx/vr-proventus-rosado-750ml-10000009898.html,2025-10-31 20:36:41,True,,,Medio-Bajo
La Europea,Umberto Cesari Lambrusco Grasparossa,294.99,,,,Espumoso,Italia,,,https://www.laeuropea.com.mx/ve-grasparossa-lambrusco-umberto-c-in750-10000004003.html,2025-10-31 20:38:22,False,,,Medio-Bajo
La Europea,Viña Esmeralda,298.13,397.5,25.0,750 ML,Espumoso,España,,,https://www.laeuropea.com.mx/ve-vina-esmeralda-750ml-10000016613.html,2025-10-31 20:36:32,True,750.0,0.3975,Medio-Bajo
La Europea,Sangre de Toro Clasico,306.5,,,750 ML,Blanco,España,Catalunya,,https://www.laeuropea.com.mx/vb-sangre-de-toro-clasico-750ml-10000015661.html,2025-10-31 20:38:11,False,750.0,0.4087,Medio
La Europea,Massis Bodega Contador,311.2,389.0,20.0,,Blanco,España,Cataluña,,https://www.laeuropea.com.mx/vb-massis-750ml-10000007166.html,2025-10-31 20:38:45,True,,,Medio
La Europea,Stelvin Torresella Pinot Grigio,311.99,415.99,25.0,,Blanco,Italia,Veneto,Pinot Grigio,https://www.laeuropea.com.mx/vb-pinot-grigio-stelvin-torresell-750ml-10000010967.html,2025-10-31 20:37:54,True,,,Medio
La Europea,Ezequiel,313.99,,,,Tinto,México,Valle de Bernal,Merlot,https://www.laeuropea.com.mx/vt-ezequiel-merlot-750ml-10000011422.html,2025-10-31 20:36:24,False,,,Medio
La Europea,Ezequiel,313.99,,,,Blanco,México,Valle de Bernal,Chardonnay,https://www.laeuropea.com.mx/vb-ezequiel-chardonnay-750-ml-10000011423.html,2025-10-31 20:36:29,False,,,Medio
La Europea,Ezequiel,313.99,,,,Tinto,México,Valle de Bernal,Cabernet Sauvignon,https://www.laeuropea.com.mx/vt-cab-sau-ezequiel-750ml-10000011421.html,2025-10-31 20:38:35,False,,,Medio
La Europea,Laguardia Real Blanco,314.3,449.0,30.0,750 ML,Blanco,España,Rioja Alavesa,Viura,https://www.laeuropea.com.mx/vb-laguardia-real-blanco-750ml-10000010803.html,2025-10-31 20:37:21,True,750.0,0.4191,Medio
La Europea,Famiglia Bianchi,314.3,449.0,30.0,750 ML,Tinto,Argentina,Mendoza,Malbec.,https://www.laeuropea.com.mx/vt-malbec-famiglia-bianchi-750ml-10000002167.html,2025-10-31 20:38:52,True,750.0,0.4191,Medio
La Europea,Montes Classic,315.0,,,,Tinto,Chile,Valle de Colchagua,Malbec.,https://www.laeuropea.com.mx/vt-malbec-montes-classic-750ml-10000003914.html,2025-10-31 20:39:35,False,,,Medio
La Europea,Viña Lobera,318.94,398.68,20.0,750 ML,Rosado,España,Ribera del Duero,"Viura, Garnacha, Tempranillo",https://www.laeuropea.com.mx/vr-vi-a-lobera-750-ml-10000017648.html,2025-10-31 20:36:44,True,750.0,0.4253,Medio
La Europea,Secretos De México Cabernet,318.99,,,,Rosado,México,Valle De Guadalupe,,https://www.laeuropea.com.mx/vr-secretos-de-mexico-cab-merlot-750ml-10000013771.html,2025-10-31 20:38:32,False,,,Medio
La Europea,Viña Esmeralda,319.0,,,750 ML,Blanco,España,Cataluña,,https://www.laeuropea.com.mx/vb-vina-esmeralda-750ml-10000001677.html,2025-10-31 20:37:31,False,750.0,0.4253,Medio
La Europea,Ramon Bilbao,319.2,399.0,20.0,,Rosado,España,D.O.Ca. Rioja,,https://www.laeuropea.com.mx/vr-ramon-bilbao-rosado-750ml-10000014733.html,2025-10-31 20:36:54,True,,,Medio
La Europea,Lleiroso Roble Luz Millar,319.2,399.0,20.0,,Tinto,España,Ribera Del Duero,Tempranillo,https://www.laeuropea.com.mx/vt-roble-luz-millar-750ml-10000006178.html,2025-10-31 20:38:03,True,,,Medio
La Europea,MONTES LIMITED SELECTION SAUVIGNON BLANC,319.2,399.0,20.0,750 ML,Blanco,Chile,Valle de Colchagua,,https://www.laeuropea.com.mx/vb-sauv-blanc-montes-seleccio-750ml-10000006115.html,2025-10-31 20:39:22,True,750.0,0.4256,Medio
La Europea,Pazo Casanova,319.9,399.88,20.0,,Blanco,España,Ribeiro,,https://www.laeuropea.com.mx/vb-pazo-cazanova-750ml-10000011243.html,2025-10-31 20:36:43,True,,,Medio
La Europea,Garzon Pinot Grigio Estate,327.25,385.0,15.0,,Blanco,Uruguay,Garzón,Pinot Grigio,https://www.laeuropea.com.mx/vb-pinot-grigio-garzon-estate-750ml-10000010844.html,2025-10-31 20:36:18,True,,,Medio
La Europea,Kaiken Rose,329.0,,,,Rosado,Argentina,Mendoza,Malbec,https://www.laeuropea.com.mx/vr-kaiken-rose-750ml-10000004804.html,2025-10-31 20:37:09,False,,,Medio
La Europea,Cousiño Macul Isidora Rose,335.0,,,750 ML,Rosado,Chile,Valle del Maipo,,https://www.laeuropea.com.mx/vr-cousi-o-macul-isidora-rose-750ml-10000009246.html,2025-10-31 20:38:50,False,750.0,0.4467,Medio
La Europea,Vendimia Tardia Montes,335.19,418.99,20.0,375 ML,Blanco,Chile,Valle de Curico,,https://www.laeuropea.com.mx/vb-vendimia-tardia-montes-375ml-10000006568.html,2025-10-31 20:37:27,True,375.0,0.8938,Medio
La Europea,Torres Altos Ibericos,339.0,,,,Tinto,España,Rioja,,https://www.laeuropea.com.mx/vt-torres-ibericos-rioja-750ml-10000004582.html,2025-10-31 20:37:05,False,,,Medio
La Europea,Ramon Bilbao Verdejo,339.15,399.0,15.0,750 ML,Blanco,España,Rueda,,https://www.laeuropea.com.mx/vb-ramon-bilbao-verdejo-750ml-10000014732.html,2025-10-31 20:37:23,True,750.0,0.4522,Medio
La Europea,Viña Doña Dolores Brut Reserva,340.0,,,750 ML,Espumoso,México,Ezequiel Montes Qro,,https://www.laeuropea.com.mx/ve-vi-a-do-a-dolores-brut-rva-750ml-10000005635.html,2025-10-31 20:39:23,False,750.0,0.4533,Medio
La Europea,Freixenet ICE Semi,343.0,490.0,30.0,750 ML,Espumoso,España,,,https://www.laeuropea.com.mx/ve-freixenet-ice-cuvee-esp-750ml-10000011784.html,2025-10-31 20:39:27,True,750.0,0.4573,Medio
La Europea,Valdrinal Santa Maria,349.0,,,,Blanco,España,Do Rueda,,https://www.laeuropea.com.mx/vb-valdrinal-santamaria-750ml-10000007761.html,2025-10-31 20:38:27,False,,,Medio
La Europea,Vía Nova Mencia,350.17,389.08,10.0,750 ML,Tinto,España,Galicia,100% Mencía,https://www.laeuropea.com.mx/vt-via-nova-mencia-10000014096.html,2025-10-31 20:38:27,True,750.0,0.4669,Medio
La Europea,Sottano,353.83,505.47,30.0,,Tinto,Argentina,Mendoza,Malbec.,https://www.laeuropea.com.mx/vt-malbec-sottano-750ml-10000004949.html,2025-10-31 20:36:40,True,,,Medio
La Europea,lagrimas Sn Vicente Sauvignon,357.0,,,750 ML,Blanco,México,Baja California,,https://www.laeuropea.com.mx/vb-lagrimas-sn-vicente-sauvignon-750-ml-10000016638.html,2025-10-31 20:38:21,False,750.0,0.476,Medio
La Europea,lagrimas San Vicente,357.0,,,750 ML,Blanco,México,Baja California,Chardonnay,https://www.laeuropea.com.mx/vb-lagrimas-sn-vicente-chardonnay-750-ml-10000016639.html,2025-10-31 20:38:21,False,750.0,0.476,Medio
La Europea,Blue Nun Sparkling Gold,361.87,,,750 ML,Espumoso,Alemania,Rheinhessen,Riesling / Rivaner,https://www.laeuropea.com.mx/ve-blue-nun-sparkling-gold-750ml-10000004462.html,2025-10-31 20:37:26,False,750.0,0.4825,Medio
La Europea,Termometro Para Vino Digital C/Alarma,366.79,611.32,40.0,,,,,,https://www.laeuropea.com.mx/termometro-para-vino-digital-c-alarma-10000004681.html,2025-10-31 20:36:08,True,,,Medio
La Europea,Aromo Reserva Privada,370.0,,,,Tinto,Chile,Valle Del Maule,Merlot,https://www.laeuropea.com.mx/vt-merlot-aromo-rva-privada-750ml-10000010511.html,2025-10-31 20:39:36,False,,,Medio
La Europea,Roger Goulart Coral Rose,377.3,539.0,30.0,750 ML,Espumoso,España,Cava,"Garnacha, Monastrell",https://www.laeuropea.com.mx/ve-roger-goulart-coral-rose-750ml-10000014360.html,2025-10-31 20:38:01,True,750.0,0.5031,Medio
La Europea,Tannat de Corte Garzon,389.0,,,,Tinto,Uruguay,Garzón,Blend,https://www.laeuropea.com.mx/vt-tannat-garzon-estate-750ml-10000010845.html,2025-10-31 20:36:16,False,,,Medio
La Europea,Marques de Riscal,389.0,,,,Rosado,España,Rioja Alavesa,,https://www.laeuropea.com.mx/vr-marques-de-riscal-750ml-10000013182.html,2025-10-31 20:37:41,False,,,Medio
La Europea,Torralbenc,389.04,778.08,50.0,,Blanco,España,"Menorca, Islas Baleares",,https://www.laeuropea.com.mx/vb-torralbenc-750ml-10000011615.html,2025-10-31 20:36:48,True,,,Medio
La Europea,Cairanne Selección 44,389.44,778.87,50.0,750 ML,Tinto,España,Ribera del Duero,,https://www.laeuropea.com.mx/vt-cairanne-seleccion-44-750ml-10000011137.html,2025-10-31 20:39:03,True,750.0,0.5193,Medio
La Europea,Blanca Mexico Santo Tomas,390.0,,,,Blanco,México,Baja California,,https://www.laeuropea.com.mx/vb-blanca-mexico-santo-tomas-750ml-10000005879.html,2025-10-31 20:38:35,False,,,Medio
La Europea,ENATE 234,391.2,489.0,20.0,750 ML,Blanco,España,Somontano DO,Chardonnay,https://www.laeuropea.com.mx/vb-chard-enate-750ml-10000005856.html,2025-10-31 20:38:18,True,750.0,0.5216,Medio
La Europea,Batasiolo Moscato,391.48,652.47,40.0,,Espumoso,Italia,Piamonte,Moscato Bianco,https://www.laeuropea.com.mx/ve-moscato-batasiolo-750ml-10000008665.html,2025-10-31 20:37:49,True,,,Medio
La Europea,Orlandi semi seco,399.0,,,750 ML,Espumoso,México,Ezequiel Montes,,https://www.laeuropea.com.mx/ve-orlandi-semi-seco-750ml-10000006424.html,2025-10-31 20:37:11,False,750.0,0.532,Medio
La Europea,Pinot Noir Rose Garzon,410.0,,,,Rosado,Uruguay,Garzón,Blend,https://www.laeuropea.com.mx/vr-pinot-noir-rose-garzon-750ml-10000011177.html,2025-10-31 20:36:18,False,,,Medio
La Europea,Monologo Verdejo,418.98,,,,Blanco,España,Rueda,,https://www.laeuropea.com.mx/vb-monologo-verdejo-750ml-10000009506.html,2025-10-31 20:37:58,False,,,Medio
La Europea,Monologo Crianza,419.0,,,,Tinto,España,Rioja,,https://www.laeuropea.com.mx/vt-crianza-monologo-750ml-10000007377.html,2025-10-31 20:37:58,False,,,Medio
La Europea,Chateau Domecq Cosecha Seleccionada,420.0,,,750 ML,Tinto,México,Baja California,,https://www.laeuropea.com.mx/vt-chat-domecq-cosecha-seleccionada750-m-10000002044.html,2025-10-31 20:38:08,False,750.0,0.56,Medio
La Europea,Veneto Santa Margherita,421.17,842.34,50.0,750 ML,Tinto,Italia,Veneto,Merlot,https://www.laeuropea.com.mx/vt-merlot-veneto-santa-margherita-750ml-10000009469.html,2025-10-31 20:36:12,True,750.0,0.5616,Medio
La Europea,Vía Nova Godello 6*,438.99,,,750 ML,Blanco,España,"Galicia, D.O. Valdeorras",Godello,https://www.laeuropea.com.mx/vb-via-nova-godello-6-750ml-10000014097.html,2025-10-31 20:38:04,False,750.0,0.5853,Medio
La Europea,Vaza Reserva,449.99,,,,Tinto,España,Rioja,,https://www.laeuropea.com.mx/vt-reserva-vaza-750ml-10000007381.html,2025-10-31 20:37:59,False,,,Medio
La Europea,Atrium,451.5,,,750 ML,Tinto,España,Penedés,Merlot.,https://www.laeuropea.com.mx/vt-merlot-atrium-torres-750ml-10000002196.html,2025-10-31 20:39:13,False,750.0,0.602,Medio
La Europea,"Enate, Gewürztraminer,",463.2,579.0,20.0,750 ML,Blanco,España,Somontano DO,,https://www.laeuropea.com.mx/vb-gewurztramirer-enate-750ml-10000005971.html,2025-10-31 20:36:52,True,750.0,0.6176,Medio
La Europea,Santo Tomas,468.35,,,750 ML,Tinto,México,Baja California,Tempranillo,https://www.laeuropea.com.mx/vt-tempranillo-santo-tomas-750ml-10000002322.html,2025-10-31 20:39:33,False,750.0,0.6245,Medio
La Europea,Santo Tomas Syrah,468.35,,,,Tinto,México,Baja California,Syrah,https://www.laeuropea.com.mx/vt-syrah-santo-tomas-750ml-10000006623.html,2025-10-31 20:39:39,False,,,Medio
La Europea,Protos Roble,468.74,,,750 ML,Tinto,España,Ribera del Duero,,https://www.laeuropea.com.mx/vt-protos-cosecha-roble-750ml-10000002280.html,2025-10-31 20:37:45,False,750.0,0.625,Medio
La Europea,Guanamé,469.0,,,,Tinto,México,"Valle de Guadalupe, Baja California",Malbec,https://www.laeuropea.com.mx/vt-guaname-malbec-750ml-10000014852.html,2025-10-31 20:37:09,False,,,Medio
La Europea,Indice Reserva,469.0,,,,Tinto,México,Speyside,,https://www.laeuropea.com.mx/vt-indice-reserva-750ml-10000014159.html,2025-10-31 20:37:27,False,,,Medio
La Europea,La Fontana Albariño,470.99,,,,Blanco,España,Rias Baixas,,https://www.laeuropea.com.mx/vb-la-fontana-albari-o-750ml-10000007653.html,2025-10-31 20:37:15,False,,,Medio
La Europea,Emina Verdejo,476.0,,,,Blanco,España,Rueda,,https://www.laeuropea.com.mx/vb-emina-verdejo-750ml-10000006560.html,2025-10-31 20:36:28,False,,,Medio
La Europea,Mouton Cadet Rouge,476.1,529.0,10.0,750 ML,Tinto,Francia,Bordeaux,"Merlot 86%, Cabernet Sauvigon 10%, Cabernet franc 4%",https://www.laeuropea.com.mx/vt-mouton-cadet-rouge-750ml-10000018069.html,2025-10-31 20:36:13,True,750.0,0.6348,Medio
La Europea,Chandon Delice,479.0,,,750 ML,Espumoso,Argentina,Mendoza,Demisec,https://www.laeuropea.com.mx/ve-chandon-delice-750ml-10000010779.html,2025-10-31 20:36:21,False,750.0,0.6387,Medio
La Europea,Chandon Brut,479.0,,,750 ML,Espumoso,Argentina,Mendoza,Brut,https://www.laeuropea.com.mx/ve-chandon-brut-750ml-10000008848.html,2025-10-31 20:36:46,False,750.0,0.6387,Medio
La Europea,Sassoregale Sangiovese,480.8,601.0,20.0,,Tinto,Italia,"Maremma, Toscana",Sangiovese,https://www.laeuropea.com.mx/vt-sassoregale-sangiovese-750ml-10000014879.html,2025-10-31 20:37:03,True,,,Medio
La Europea,Roble Viña Sastre,485.0,,,750 ML,Tinto,España,Ribera del Duero,,https://www.laeuropea.com.mx/vt-roble-vi-a-sastre-750ml-10000001111.html,2025-10-31 20:37:16,False,750.0,0.6467,Medio
La Europea,Martini Asti,485.0,,,750 ML,Espumoso,Italia,Asti,,https://www.laeuropea.com.mx/ve-asti-martini-750ml-10000001769.html,2025-10-31 20:38:00,False,750.0,0.6467,Medio
La Europea,"Garzón, Albariño Reserva,",489.0,,,750 ML,Blanco,Uruguay,Maldonado,Albariño,https://www.laeuropea.com.mx/vb-albarino-reserva-garzon-750ml-10000010847.html,2025-10-31 20:37:37,False,750.0,0.652,Medio
La Europea,Crozes Hermitage Les Jalets Jaboulet,492.0,615.0,20.0,,Tinto,Francia,Crozes Hermitage,Grenache y Syrah.,https://www.laeuropea.com.mx/vt-crozes-hermitage-les-jalets-jab-750ml-10000004790.html,2025-10-31 20:39:33,True,,,Medio
La Europea,L´Avi Arrufi,494.5,989.0,50.0,,Blanco,España,"Terra Alta, Cataluña",100% Garnacha Blanca,https://www.laeuropea.com.mx/vb-lavi-arrufi-750ml-10000010324.html,2025-10-31 20:36:10,True,,,Medio
La Europea,Santa Margherita Sparkling Rosé,494.68,618.35,20.0,,Espumoso,Italia,Veneto,,https://www.laeuropea.com.mx/ve-spumante-rose-sta-margherita-750ml-10000011021.html,2025-10-31 20:36:13,True,,,Medio
La Europea,Francois Montand Ice,498.98,,,,Espumoso,Francia,Jura,,https://www.laeuropea.com.mx/ve-francois-motand-ice-750ml-10000011761.html,2025-10-31 20:36:33,False,,,Medio
La Europea,L & J Roble,499.0,,,750 ML,Tinto,España,Ribera del Duero,,https://www.laeuropea.com.mx/vt-l-j-roble-750ml-10000017170.html,2025-10-31 20:37:22,False,750.0,0.6653,Medio
La Europea,Cordillera Miguel Torres Carmenére,509.0,,,,Tinto,Chile,Valle De Curico,,https://www.laeuropea.com.mx/vt-carm-cordillera-miguel-torres-750ml-10000010008.html,2025-10-31 20:38:09,False,,,Medio-Alto
La Europea,Sauvignon Monte Xanic,509.0,,,750 ML,Blanco,México,Valle De Guadalupe,,https://www.laeuropea.com.mx/vb-sauv-blanc-monte-xanic-750ml-10000001679.html,2025-10-31 20:39:06,False,750.0,0.6787,Medio-Alto
La Europea,Viña Doña Dolores,510.0,,,750 ML,Tinto,México,Reims,,https://www.laeuropea.com.mx/vt-vi-a-do-a-dolores-4-reg-freix-750ml-10000001723.html,2025-10-31 20:39:15,False,750.0,0.68,Medio-Alto
La Europea,Linde,514.99,,,,Tinto,México,,Shiraz,https://www.laeuropea.com.mx/vt-linde-shiraz-don-leo-750ml-10000014727.html,2025-10-31 20:37:47,False,,,Medio-Alto
La Europea,Vega Riaza Crianza,520.0,,,,Tinto,España,Ribera del Duero,,https://www.laeuropea.com.mx/vt-vega-riaza-crianza-750ml-10000003981.html,2025-10-31 20:38:56,False,,,Medio-Alto
La Europea,Altitudes Ixsir,527.14,878.56,40.0,,Blanco,Líbano,Batroun,,https://www.laeuropea.com.mx/vb-altitudes-ixsir-750ml-10000010684.html,2025-10-31 20:36:19,True,,,Medio-Alto
La Europea,Altitudes Ixsir,527.14,878.56,40.0,,Tinto,Líbano,Batroun,,https://www.laeuropea.com.mx/vt-altitudes-ixsir-750ml-10000010683.html,2025-10-31 20:37:32,True,,,Medio-Alto
La Europea,Montes Alpha Syrah,527.2,659.0,20.0,,Tinto,Chile,Valle de Colchagua,Syrah.,https://www.laeuropea.com.mx/vt-syrah-montes-alpha-750ml-10000005652.html,2025-10-31 20:38:59,True,,,Medio-Alto
La Europea,Ramon Bilbao Albariño,535.0,,,,Blanco,España,Rías Baixas,100% Albariño.,https://www.laeuropea.com.mx/vb-ramon-bilbao-albari-o-750ml-10000011260.html,2025-10-31 20:36:51,False,,,Medio-Alto
La Europea,Viña Lobera Reserva,559.99,799.99,30.0,750 ML,Tinto,España,Ribera del Duero,"Tempranillo, Garnacha, Graciano, Mazuelo",https://www.laeuropea.com.mx/vt-vi-a-lobera-reserva-750-ml-10000017644.html,2025-10-31 20:39:00,True,750.0,0.7467,Medio-Alto
La Europea,San Juanito Syrah,560.0,,,,Tinto,México,Valle de Bernal,Malbec,https://www.laeuropea.com.mx/vt-syrah-malbec-san-juanito-750ml-10000008882.html,2025-10-31 20:37:12,False,,,Medio-Alto
La Europea,Oinoz,566.5,,,,Tinto,España,Rioja,,https://www.laeuropea.com.mx/vt-oinoz-750ml-10000011372.html,2025-10-31 20:36:15,False,,,Medio-Alto
La Europea,Nimbus Las Nubes,566.5,,,,Tinto,México,Baja California,,https://www.laeuropea.com.mx/vt-las-nubes-nimbus-750ml-10000005733.html,2025-10-31 20:39:38,False,,,Medio-Alto
La Europea,Sauv Blanc Outerlimits,575.0,,,750 ML,Blanco,Chile,Valle de Aconcagua,,https://www.laeuropea.com.mx/vb-sauv-blanc-outerlimits-750ml-10000007160.html,2025-10-31 20:39:19,False,750.0,0.7667,Medio-Alto
La Europea,QUINTA MONASTERIO CABERNET,583.2,729.0,20.0,750 ML,Tinto,México,Valle de Guadalupe,"Cabernet Sauvignon, Merlot.",https://www.laeuropea.com.mx/vt-cab-sau-merlot-quinta-monasteri-750ml-10000005338.html,2025-10-31 20:38:36,True,750.0,0.7776,Medio-Alto
La Europea,Matarromera Crianza,587.63,,,375 ML,Tinto,España,Ribera Del Duero,,https://www.laeuropea.com.mx/vt-matarromera-crianza-375ml-10000002378.html,2025-10-31 20:37:41,False,375.0,1.567,Medio-Alto
La Europea,Celeste Torres Crianza,591.5,,,750 ML,Tinto,España,Ribera del Duero,Tinto fino (Tempranillo),https://www.laeuropea.com.mx/vt-celeste-crianza-750ml-10000002485.html,2025-10-31 20:38:42,False,750.0,0.7887,Medio-Alto
La Europea,Arzuaga Crianza,594.5,,,,Tinto,España,Ribera Del Duero,,https://www.laeuropea.com.mx/vt-arzuaga-crianza-375ml-10000006559.html,2025-10-31 20:37:35,False,,,Medio-Alto
La Europea,Siglo Reserva,597.33,,,750 ML,Tinto,España,Rioja,,https://www.laeuropea.com.mx/vt-siglo-reserva-750ml-10000002315.html,2025-10-31 20:37:56,False,750.0,0.7964,Medio-Alto
La Europea,Serie by La Europea Gouveio,599.0,1198.0,50.0,,Blanco,Portugal,Douro,,https://www.laeuropea.com.mx/vb-serie-by-la-europea-gouveio-750ml-10000019045.html,2025-10-31 20:36:13,True,,,Medio-Alto
La Europea,Frescobaldi Alie Rose Vino Espumoso Verrmentino,605.0,,,750 ML,Rosado,Italia,Toscana,,https://www.laeuropea.com.mx/vr-ammiraglia-alie-750ml-10000016682.html,2025-10-31 20:36:15,False,750.0,0.8067,Medio-Alto
La Europea,Ramon Bilbao Reserva,608.0,760.0,20.0,,Tinto,España,Rioja,90% Tempranillo y 10% Mazuelo y Graciano,https://www.laeuropea.com.mx/vt-ramon-bilbao-reserva-750ml-10000002289.html,2025-10-31 20:39:05,True,,,Medio-Alto
La Europea,Louis Jadot Pinot Noir,608.6,716.0,15.0,,Tinto,Francia,Bourgogne,100% Pinot Noir.,https://www.laeuropea.com.mx/vt-pinot-noir-louis-jadot-750ml-10000006767.html,2025-10-31 20:38:26,True,,,Medio-Alto
La Europea,Kaiken Brut,609.0,,,,Espumoso,Argentina,Mendoza,,https://www.laeuropea.com.mx/ve-espumoso-kaiken-brut-750ml-10000008781.html,2025-10-31 20:36:37,False,,,Medio-Alto
La Europea,Lleiroso Crianza,615.2,769.0,20.0,750 ML,Tinto,España,Ribera Del Duero,Tempranillo,https://www.laeuropea.com.mx/vt-lleiroso-crianza-750ml-10000007098.html,2025-10-31 20:37:45,True,750.0,0.8203,Medio-Alto
La Europea,Lavista,627.0,,,,Tinto,México,Guanajuato,Malbec,https://www.laeuropea.com.mx/vt-lavista-malbec-750ml-10000014853.html,2025-10-31 20:36:43,False,,,Medio-Alto
La Europea,Tannat Single Vineyard Bodega Garzon,637.5,850.0,25.0,,Tinto,Uruguay,Garzón,Tannat,https://www.laeuropea.com.mx/vt-tannat-single-vineyard-garzon-750ml-10000010848.html,2025-10-31 20:39:08,True,,,Medio-Alto
La Europea,Las Nubes Petite Syrah,640.2,,,,Tinto,México,Valle de Guadalupe,,https://www.laeuropea.com.mx/vt-petite-sirah-las-nubes-750ml-10000009641.html,2025-10-31 20:38:21,False,,,Medio-Alto
La Europea,Fariña 75 Aniversario,643.19,989.52,35.0,,Tinto,España,D.O. Toro,Tempranillo,https://www.laeuropea.com.mx/vt-fari-a-75-aniversario-750ml-10000011209.html,2025-10-31 20:39:37,True,,,Medio-Alto
La Europea,Las Nubes Syrah,643.5,,,,Tinto,México,Baja California,100% Syrah,https://www.laeuropea.com.mx/vt-syrah-las-nubes-750ml-10000007795.html,2025-10-31 20:38:51,False,,,Medio-Alto
La Europea,Amicorum Gran Vino,651.75,869.0,25.0,,Blanco,Argentina,,Chardonnay,https://www.laeuropea.com.mx/vb-amicorum-gran-vino-chardonnay-750ml-10000014722.html,2025-10-31 20:36:09,True,,,Medio-Alto
La Europea,Izadi Selección,655.0,,,750 ML,Tinto,España,Rioja,"80% Tempranillo, 20% Graciano.",https://www.laeuropea.com.mx/vt-izadi-seleccion-750ml-10000002349.html,2025-10-31 20:37:40,False,750.0,0.8733,Medio-Alto
La Europea,Kosher Don Leo,657.99,,,,Tinto,México,,Cabernet Sauvignon Shiraz,https://www.laeuropea.com.mx/vt-cab-sau-shi-kosher-don-leo-750ml-10000014726.html,2025-10-31 20:39:31,False,,,Medio-Alto
La Europea,D O Ferreiro,658.0,,,,Blanco,España,Rias Baixas,Albariño 100%,https://www.laeuropea.com.mx/vb-albari-o-d-o-ferreiro-750ml-10000008396.html,2025-10-31 20:36:50,False,,,Medio-Alto
